2013gy,55.5703333333,-4.72180555556
2013gx,15.5969583333,20.5558888889
2013gw,200.701583333,33.50575
2013gv,47.4887916667,19.2136666667
2013gu,26.6594583333,4.22344444444
2013gt,110.381875,55.7589166667
2013gs,142.786958333,46.3848333333
2013gr,26.61625,-58.6732777778
2013gq,124.47275,23.4695833333
2013gp,51.7312916667,-28.7793611111
2013go,51.936,-28.4870833333
2013gn,214.61875,36.5067777778
2013gm,173.588166667,15.6591944444
2013gl,172.752,20.4695277778
2013gk,280.554291667,-49.7436111111
2013gj,40.2916666667,-21.0247777778
2013gi,95.9469583333,-65.3301111111
2013gh,330.591,-18.9167777778
2013gg,140.284375,49.5927222222
2013gf,136.36025,56.4034444444
2013ge,158.701916667,21.6616388889
2013gd,57.2735,-3.05786111111
2013gc,121.7995,-28.0573055556
2013gb,134.718833333,41.5833611111
2013ga,331.089708333,39.7427777778
2013fz,65.9435,-51.5961944444
2013fy,324.363,-47.0318888889
2013fx,345.840708333,-69.1884722222
2013fw,318.436541667,13.5759166667
2013fv,54.066875,67.5710277778
2013fu,358.624625,29.4298888889
2013ft,355.396666667,3.72513888889
2013fs,349.936125,10.1845833333
2013fr,62.0097916667,23.2942777778
2013fq,299.783125,-55.9296111111
2013fp,83.0302083333,-7.90661111111
2013fo,20.1330833333,12.0533888889
2013fn,315.099,-14.4978333333
2013fm,112.7725,57.9363333333
2013fl,263.414791667,50.37375
2013fk,29.3897916667,-2.09922222222
2013fj,333.868791667,15.5678055556
2013fi,46.1606666667,42.2303888889
2013fh,65.4091666667,-17.9281666667
2013fg,125.3435,-13.3102777778
2013ff,138.412,76.4696666667
2013fe,45.971875,-39.4056111111
2013fd,23.50275,-34.3945555556
2013fc,41.2873333333,-55.7409166667
2013fb,35.6752916667,28.267
2013fa,310.973208333,12.5143611111
2013ez,43.5029166667,13.3954722222
2013ey,314.515541667,11.053
2013ex,83.19425,-14.0459444444
2013ew,332.540375,11.2799722222
2013ev,283.326875,33.0646388889
2013eu,156.092958333,78.6065277778
2013et,33.5710416667,7.58661111111
2013es,212.709041667,55.4233333333
2013er,196.962875,-0.866777777778
2013eq,263.315541667,36.4764444444
2013ep,344.626458333,40.4290277778
2013eo,301.741166667,-56.4253333333
2013en,282.905625,23.6390555556
2013em,345.610916667,32.5253333333
2013el,49.4685416667,-7.30058333333
2013ek,314.474583333,-51.8734722222
2013ej,24.2006666667,15.7586111111
2013ei,321.633041667,12.1803888889
2013eh,244.038291667,38.5480555556
2013eg,160.867458333,-25.8644722222
2013ef,28.8362916667,6.60980555556
2013ee,150.486791667,55.6955555556
2013ed,244.101208333,51.8849166667
2013ec,246.959416667,40.4725833333
2013eb,227.811875,46.1531944444
2013ea,20.0685416667,30.1821388889
2013dz,44.6016666667,36.2843055556
2013dy,334.573333333,40.5693333333
2013dx,217.311583333,15.774
2013dw,243.495166667,42.6997222222
2013dv,255.794708333,27.4483055556
2013du,21.059375,-34.7267777778
2013dt,341.148333333,3.64388888889
2013ds,242.87325,57.3810277778
2013dr,259.876083333,47.7012777778
2013dq,12.8951666667,29.7208055556
2013dp,244.384625,31.5825555556
2013do,339.961125,38.2123055556
2013dn,354.440583333,14.7103055556
2013dm,207.720416667,-30.2859444444
2013dl,19.674,-7.44436111111
2013dk,180.469666667,-18.87175
2013dj,251.508083333,6.46647222222
2013di,339.114416667,21.6150833333
2013dh,232.504541667,12.9869166667
2013dg,199.672291667,-7.07861111111
2013df,186.622208333,31.2273055556
2013de,150.533208333,11.9514444444
2013dd,234.021458333,13.9519166667
2013dc,253.245708333,2.40708333333
2013db,175.183291667,22.4319166667
2013da,206.400875,-7.32572222222
2013cz,297.385458333,-70.2222222222
2013cy,332.642541667,-22.6633333333
2013cx,256.066875,41.5104444444
2013cw,250.363208333,57.7847222222
2013cv,245.679833333,18.9598888889
2013cu,218.495708333,40.2390833333
2013ct,18.2288333333,0.979361111111
2013cs,198.811708333,-17.9654444444
2013cr,242.943625,40.8561666667
2013cq,173.136833333,27.6989444444
2013cp,244.967583333,38.9355277778
2013co,193.960458333,30.5115277778
2013cn,269.70975,34.0046111111
2013cm,260.008083333,23.7475833333
2013cl,244.881625,24.7864722222
2013ck,231.121125,48.5485
2013cj,256.220625,12.9195555556
2013ci,256.223666667,9.13322222222
2013ch,190.430875,-84.4645555556
2013cg,141.736541667,-24.7832222222
2013cf,173.652041667,54.8901111111
2013ce,173.961666667,34.2840833333
2013cd,124.204166667,60.49125
2013cc,85.4948333333,69.3613611111
2013cb,173.75725,16.1213333333
2013ca,179.680208333,19.1489444444
2013bz,201.713833333,-10.0256111111
2013by,254.760125,-60.1949444444
2013bx,191.850916667,32.5472222222
2013bw,161.718208333,-1.39080555556
2013bv,130.338666667,52.7250833333
2013bu,339.259041667,34.4014444444
2013bt,215.313041667,61.5710833333
2013bs,259.341791667,41.0667222222
2013br,170.378666667,-3.51744444444
2013bq,196.035208333,43.9021388889
2013bp,184.770333333,42.4149722222
2013bo,199.371625,42.7415555556
2013bn,177.008458333,54.5773888889
2013bm,162.110708333,38.4021944444
2013bl,131.56275,41.5777777778
2013bk,145.198125,-5.43663888889
2013bj,211.081791667,-7.05191666667
2013bi,276.25825,27.5315833333
2013bh,225.554541667,10.646
2013bg,155.178625,-6.44911111111
2013bf,134.650291667,54.3238055556
2013be,189.115291667,11.7578055556
2013bd,235.742208333,-18.3964444444
2013bc,197.588791667,-7.17336111111
2013bb,213.058166667,15.8420833333
2013ba,208.235958333,21.9393611111
2013az,84.9672083333,-40.5078055556
2013ay,280.65775,-64.9370833333
2013ax,110.014625,55.9301111111
2013aw,157.743625,20.0813611111
2013av,184.886041667,38.0405277778
2013au,185.309,47.4978888889
2013at,282.547041667,30.3498611111
2013as,178.218083333,-18.9888611111
2013ar,129.437583333,49.4756111111
2013aq,216.177375,-3.20858333333
2013ap,194.603833333,12.5981388889
2013ao,176.186416667,-20.5280833333
2013an,192.475875,6.34461111111
2013am,169.737291667,13.0637222222
2013al,168.725291667,29.585
2013ak,121.777875,-28.0528055556
2013aj,208.502833333,-7.92883333333
2013ai,94.0764583333,-21.3758055556
2013ah,146.140833333,55.7623333333
2013ag,192.895916667,26.6292777778
2013af,138.479875,55.7824166667
2013ae,40.4715,43.3996944444
2013ad,54.6709583333,10.3075555556
2013ac,146.286625,58.6686944444
2013ab,218.185375,9.88675
2013aa,218.141166667,-44.2243888889
2013Z,201.978708333,30.3748333333
2013Y,182.415416667,16.2039722222
2013X,184.313291667,46.7266388889
2013W,151.64175,14.4327222222
2013V,137.173083333,44.8137777778
2013U,150.3,0.328416666667
2013T,197.582,32.4738055556
2013S,53.8762083333,38.28325
2013R,142.896333333,35.3951111111
2013Q,356.782791667,29.4865277778
2013P,138.404875,29.9996388889
2013O,133.024916667,52.6017222222
2013N,177.517208333,21.2794444444
2013M,209.986166667,-37.8637222222
2013L,176.373125,-50.5980833333
2013K,264.881416667,-85.3105833333
2013J,168.209583333,28.0721388889
2013I,42.4257083333,0.759916666667
2013H,136.627916667,-75.8170833333
2013G,178.338833333,20.7527777778
2013F,352.187625,-41.3322777778
2013E,150.023,-34.2336944444
2013D,55.3130416667,15.3844166667
2013C,166.480083333,72.5223055556
2013B,136.003333333,-72.0568888889
2013A,35.51775,32.2327222222
2012im,314.474666667,-51.8735555556
2012il,146.553541667,19.8411666667
2012ik,113.862125,51.8806666667
2012ij,175.066,17.4561666667
2012ii,109.231166667,51.7632222222
2012ih,104.178791667,48.9028611111
2012ig,318.595291667,15.2446388889
2012if,169.376208333,51.4020555556
2012ie,36.093125,40.8508888889
2012id,70.6714166667,18.58325
2012ic,48.4737916667,33.9676944444
2012ib,225.978625,42.1153611111
2012ia,158.951,39.00775
2012hz,100.924541667,52.2093611111
2012hy,195.347541667,-30.9414444444
2012hx,75.3745,-13.7295555556
2012hw,145.408416667,48.67375
2012hv,191.872083333,-43.3289722222
2012hu,345.372333333,6.89391666667
2012ht,163.344791667,16.7763611111
2012hs,147.311291667,-47.9126666667
2012hr,95.41025,-59.7140555556
2012hq,31.8770833333,44.1053333333
2012hp,58.5722083333,36.51075
2012ho,340.070916667,-2.42613888889
2012hn,100.677291667,-27.4471666667
2012hm,38.3471666667,39.6713611111
2012hl,12.574,24.5311666667
2012hk,160.313916667,37.5560555556
2012hj,166.829958333,46.3795
2012hi,129.925083333,60.9711111111
2012hh,40.6650833333,39.5320833333
2012hg,106.856666667,56.3053333333
2012hf,164.239416667,-14.2938333333
2012he,75.208625,-38.6531666667
2012hd,18.5310833333,-32.6521388889
2012hc,38.1706666667,-39.2989444444
2012hb,135.52275,-64.9054722222
2012ha,195.150416667,27.5735
2012gz,42.573375,32.4110833333
2012gy,119.148125,39.902
2012gx,9.50729166667,-13.8609722222
2012gw,152.538125,-38.1375277778
2012gv,52.9045416667,-27.355
2012gu,58.1695,-27.4386944444
2012gt,53.2865,-28.0845
2012gs,53.4090833333,-27.3391111111
2012gr,54.7318333333,16.82875
2012gq,43.1917083333,46.9311944444
2012gp,95.026,-64.9523611111
2012go,340.465958333,34.9687222222
2012gn,141.007333333,68.5620277778
2012gm,349.404291667,14.0024722222
2012gl,153.209666667,12.6824166667
2012gk,80.6729166667,-39.0623055556
2012gj,286.753041667,29.0046111111
2012gi,332.2185,40.34
2012gh,251.718708333,56.8515
2012gg,69.0460416667,-5.08141666667
2012gf,326.290125,10.1035
2012ge,198.696041667,54.0848611111
2012gd,27.94875,21.2723888889
2012gc,337.710083333,-14.1878611111
2012gb,333.9285,37.2438888889
2012ga,313.104583333,-5.771
2012fz,300.8535,-55.9553333333
2012fy,294.3155,-42.3075277778
2012fx,43.9216666667,-27.4243333333
2012fw,315.495791667,-48.2738611111
2012fv,286.714875,-61.7049722222
2012fu,69.3297083333,-69.1403888889
2012ft,307.889375,-44.1548055556
2012fs,9.41408333333,10.3580555556
2012fr,53.3999583333,-36.1271388889
2012fq,53.1370833333,-27.8558611111
2012fp,53.18,-27.1759166667
2012fo,52.91025,-27.2310833333
2012fn,53.8678333333,-27.606
2012fm,104.055791667,84.0806111111
2012fl,44.01825,0.933611111111
2012fk,37.7168333333,22.4794166667
2012fj,243.936916667,31.96325
2012fi,80.3580416667,-16.8821944444
2012fh,160.891875,24.8913888889
2012fg,141.158125,49.3588888889
2012ff,346.452958333,14.3323333333
2012fe,265.80075,36.7673611111
2012fd,89.716375,-23.3400555556
2012fc,347.552958333,30.5785
2012fb,27.7133333333,33.1403888889
2012fa,53.7459166667,-27.8653888889
2012ez,53.8182083333,-27.497
2012ey,36.211,16.18175
2012ex,19.6915416667,14.9945
2012ew,41.368375,-62.1226111111
2012ev,330.762458333,-22.5169444444
2012eu,48.2673333333,-8.39213888889
2012et,355.66175,27.0920833333
2012es,216.121291667,-16.7608888889
2012er,262.969416667,71.8366666667
2012eq,15.059875,-30.8085833333
2012ep,349.092041667,24.2551666667
2012eo,333.657583333,32.9551944444
2012en,61.8553333333,1.75925
2012em,341.006916667,15.8636944444
2012el,234.988416667,-30.5553333333
2012ek,280.120166667,36.1215
2012ej,96.7125416667,59.0840555556
2012ei,216.023791667,33.0490277778
2012eh,21.8810416667,14.8182777778
2012eg,47.3207083333,38.6390833333
2012ef,357.580208333,16.6322777778
2012ee,311.313666667,-5.62280555556
2012ed,234.901875,-2.68352777778
2012ec,41.4995,-7.57416666667
2012eb,355.408541667,-46.1841666667
2012ea,266.293333333,18.1407777778
2012dz,274.734166667,23.6602777778
2012dy,319.71125,-57.6451388889
2012dx,289.322291667,33.4301944444
2012dw,320.647,-33.5651666667
2012dv,327.126208333,-12.83925
2012du,327.318,-60.7118333333
2012dt,14.162,-9.90252777778
2012ds,245.941333333,9.78675
2012dr,203.456708333,26.1352777778
2012dq,118.731166667,72.6096111111
2012dp,240.146208333,15.6845277778
2012do,209.147,4.78119444444
2012dn,305.901083333,-28.2787222222
2012dm,213.442208333,52.2214722222
2012dl,288.034208333,-32.1269444444
2012dk,3.48458333333,-70.0279722222
2012dj,348.699916667,-43.6061944444
2012di,212.027875,58.0521388889
2012dh,197.787666667,-28.0091944444
2012dg,274.578333333,47.6983888889
2012df,267.078125,52.3006388889
2012de,333.772166667,10.3035
2012dd,164.318583333,28.5393611111
2012dc,234.574791667,25.7381388889
2012db,267.202625,-60.7052777778
2012da,195.64025,27.4364722222
2012cz,239.443166667,16.3742777778
2012cy,163.840833333,7.69733333333
2012cx,257.524416667,42.3731944444
2012cw,153.449791667,3.43405555556
2012cv,149.620458333,-10.8867777778
2012cu,193.372291667,2.16083333333
2012ct,248.058,38.6569722222
2012cs,232.99025,68.2450277778
2012cr,190.601875,-7.04933333333
2012cq,137.02275,20.5034722222
2012cp,206.757,33.8933333333
2012co,326.0355,46.2475277778
2012cn,182.101916667,62.94
2012cm,137.522708333,20.2125277778
2012cl,153.712208333,-43.6302222222
2012ck,289.866375,44.2474722222
2012cj,202.180958333,-48.9098888889
2012ci,219.597833333,23.3486388889
2012ch,226.510583333,41.42575
2012cg,186.803458333,9.42033333333
2012cf,205.293708333,30.377
2012ce,168.456083333,-29.9255555556
2012cd,200.646875,54.81325
2012cc,186.736708333,15.0459722222
2012cb,82.0747916667,76.6655277778
2012ca,280.280208333,-41.794
2012bz,136.909916667,14.01875
2012by,198.870416667,62.1299444444
2012bx,176.122541667,7.06286111111
2012bw,243.233708333,32.51175
2012bv,290.3765,61.1366666667
2012bu,163.235541667,-32.9354722222
2012bt,272.054375,-62.3983888889
2012bs,230.757083333,7.19477777778
2012br,186.070916667,18.9248055556
2012bq,154.161041667,-6.77672222222
2012bp,244.551833333,36.4813333333
2012bo,192.688458333,-14.2690277778
2012bn,235.306,15.5728333333
2012bm,196.44025,46.4646944444
2012bl,305.980333333,-48.3548055556
2012bk,208.715375,-26.5128888889
2012bj,130.884666667,32.0047777778
2012bi,183.250958333,25.2826111111
2012bh,183.405458333,46.4834722222
2012bg,172.296666667,36.0057222222
2012bf,228.424208333,16.1018333333
2012be,170.218166667,51.5417222222
2012bd,247.772791667,61.9301111111
2012bc,164.562458333,-46.5754166667
2012bb,184.966541667,-36.45725
2012ba,230.604666667,-38.2011666667
2012az,47.2170416667,17.3008888889
2012ay,145.857125,-6.89330555556
2012ax,167.993125,29.7015277778
2012aw,160.974,11.6716388889
2012av,236.572958333,10.7595833333
2012au,193.717416667,-10.2472777778
2012at,73.7200416667,-37.3211388889
2012as,231.2855,37.9637222222
2012ar,245.150083333,-10.4606388889
2012aq,223.521375,22.0946111111
2012ap,75.0571666667,-3.34755555556
2012ao,229.178666667,-14.6439166667
2012an,261.042625,59.0019166667
2012am,163.506958333,46.0274722222
2012al,151.548375,47.2946111111
2012ak,150.363333333,36.67
2012aj,246.7665,51.6138333333
2012ai,136.995125,41.7055277778
2012ah,351.498458333,-81.90925
2012ag,205.36525,-32.0002777778
2012af,225.128625,23.9291944444
2012ae,134.732833333,23.0617777778
2012ad,99.6877916667,67.3395555556
2012ac,53.63925,18.0778611111
2012ab,185.698333333,5.60694444444
2012aa,223.1395,-3.53166666667
2012Z,50.5222916667,-15.3876666667
2012Y,72.6159583333,-3.49013888889
2012X,172.336666667,53.0114444444
2012W,12.5372916667,-5.18819444444
2012V,296.793,59.9166388889
2012U,31.5180416667,-55.19375
2012T,210.423708333,33.8260833333
2012S,27.44875,31.7471111111
2012R,215.309208333,-36.2196388889
2012Q,101.611,-36.8870555556
2012P,224.996333333,1.89011111111
2012O,195.166625,27.9234444444
2012N,218.935958333,24.7281944444
2012M,224.249375,24.5998611111
2012L,119.751958333,27.1658611111
2012K,8.62829166667,30.40175
2012J,224.0985,-37.605
2012I,44.6159583333,6.19036111111
2012H,80.06225,-25.3156388889
2012G,189.89625,16.5866388889
2012F,8.33141666667,3.80483333333
2012E,38.3449583333,9.58488888889
2012D,194.654625,27.1736666667
2012C,144.377,32.8420833333
2012B,57.8938333333,37.0785277778
2012A,156.280791667,17.1540555556
2011kk,76.9079166667,7.25697222222
2011kj,77.8384583333,-25.8849722222
2011ki,242.627291667,27.5001388889
2011kh,330.813083333,0.573694444444
2011kg,24.939625,29.9241666667
2011kf,219.239708333,16.5157222222
2011ke,207.740791667,26.2783888889
2011kd,183.730916667,-4.41877777778
2011kc,158.9625,41.1665
2011kb,110.3095,-62.0918888889
2011ka,78.61775,-62.1719444444
2011jz,71.6742916667,-62.4672222222
2011jy,163.487625,23.37625
2011jx,157.2865,46.0826666667
2011jw,161.92375,2.30427777778
2011jv,72.010625,-4.13961111111
2011ju,122.681458333,40.4248888889
2011jt,223.345875,2.96197222222
2011js,42.0206666667,-13.9641944444
2011jr,106.666333333,23.8936111111
2011jq,79.173125,6.49172222222
2011jp,44.5316666667,-10.3650277778
2011jo,2.14404166667,-33.8541111111
2011jn,194.311625,-17.4001388889
2011jm,193.712916667,2.65413888889
2011jl,160.762291667,-36.3645555556
2011jk,111.429375,20.1060277778
2011jj,21.6325,31.6173888889
2011ji,137.088166667,16.5603055556
2011jh,191.810083333,-10.0631388889
2011jg,244.328625,59.3249444444
2011jf,39.7275416667,27.8468611111
2011je,61.474,13.47025
2011jd,5.726125,13.8728888889
2011jc,54.6432916667,22.5498611111
2011jb,174.27,15.4706111111
2011ja,196.296333333,-49.5241666667
2011iz,50.402,22.5628055556
2011iy,197.243291667,-15.5178055556
2011ix,21.6445416667,31.6176666667
2011iw,353.700833333,24.7504444444
2011iv,54.7139583333,-35.5922222222
2011iu,357.7595,46.7226944444
2011it,330.685208333,31.6969722222
2011is,210.4465,9.49688888889
2011ir,177.001333333,4.49641666667
2011iq,42.2066666667,-8.075
2011ip,18.4482916667,-12.685
2011io,345.698333333,8.80272222222
2011in,145.547333333,4.67308333333
2011im,341.105125,-0.167138888889
2011il,113.785916667,19.1905833333
2011ik,36.2670416667,22.2144166667
2011ij,104.532,37.2199166667
2011ii,109.142,-38.4843888889
2011ih,34.6159166667,5.55458333333
2011ig,16.4777083333,-12.3468333333
2011if,151.546,25.1504166667
2011ie,345.227958333,18.8423055556
2011id,44.4187083333,-51.0411388889
2011ic,153.888375,-20.5683333333
2011ib,176.163625,35.96775
2011ia,146.264791667,64.2601666667
2011hz,133.142666667,55.2539444444
2011hy,71.2719166667,72.7840555556
2011hx,38.0331666667,41.0834722222
2011hw,336.560583333,34.2164166667
2011hv,349.568958333,0.261972222222
2011hu,98.4202083333,-34.2740833333
2011ht,152.044125,51.8491666667
2011hs,344.299041667,-43.3846666667
2011hr,133.691791667,39.5378055556
2011hq,75.233875,-13.4160833333
2011hp,184.106125,-43.3296944444
2011ho,176.053958333,33.5161388889
2011hn,135.822708333,30.5934444444
2011hm,30.55575,-6.08377777778
2011hl,0.482041666667,6.87663888889
2011hk,34.6907916667,-6.64169444444
2011hj,278.093,66.8962777778
2011hi,200.147458333,34.1393611111
2011hh,44.2692083333,49.7953611111
2011hg,347.953041667,31.0164722222
2011hf,334.213083333,-3.26527777778
2011he,339.194666667,20.3586666667
2011hd,149.70125,34.78425
2011hc,303.041958333,-11.3660277778
2011hb,351.981291667,8.77936111111
2011ha,59.4202916667,10.1653333333
2011gz,9.44279166667,-33.6642777778
2011gy,52.3970833333,40.8676111111
2011gx,76.524,-45.0500833333
2011gw,112.070916667,-62.35525
2011gv,298.58925,-58.7108333333
2011gu,346.511666667,34.1101944444
2011gt,299.201083333,-37.3270833333
2011gs,65.291625,13.4678888889
2011gr,5.19158333333,6.93477777778
2011gq,325.6185,-16.1084722222
2011gp,69.7835,11.531
2011go,103.9625,40.6962777778
2011gn,106.617875,77.8755
2011gm,24.7274583333,-42.5857777778
2011gl,75.4294583333,-15.3901944444
2011gk,30.57925,19.661
2011gj,19.850625,12.4380833333
2011gi,8.17916666667,26.1143333333
2011gh,113.06225,25.9040555556
2011gg,11.5878333333,-9.15769444444
2011gf,318.101125,-7.81447222222
2011ge,277.420416667,23.0669444444
2011gd,248.606958333,21.5412222222
2011gc,273.080041667,21.5208888889
2011gb,23.4289166667,34.8103055556
2011ga,340.11425,3.19944444444
2011fz,344.584583333,2.29163888889
2011fy,279.974708333,40.0288055556
2011fx,4.49816666667,24.5627777778
2011fw,50.226,37.8681388889
2011fv,19.5325,17.5582777778
2011fu,32.0892083333,41.48675
2011ft,268.179083333,29.0696111111
2011fs,334.331333333,35.5805555556
2011fr,22.4408333333,18.8853333333
2011fq,10.4641666667,32.9898333333
2011fp,3.85670833333,17.3199722222
2011fo,307.566166667,-34.8090277778
2011fn,102.145666667,-64.2651388889
2011fm,286.709041667,-61.6993611111
2011fl,11.8330416667,27.8265277778
2011fk,13.67525,36.7642777778
2011fj,303.479833333,-1.15616666667
2011fi,83.2199583333,-14.0880555556
2011fh,194.058375,-29.4985555556
2011fg,350.835791667,16.7948055556
2011ff,341.2595,34.0041666667
2011fe,210.774208333,54.2737222222
2011fd,101.666041667,60.3507777778
2011fc,345.401583333,32.33525
2011fb,244.877,-5.98547222222
2011fa,8.93154166667,2.98197222222
2011ez,190.676791667,0.565
2011ey,199.829666667,-4.85163888889
2011ex,237.215625,62.9635833333
2011ew,233.32325,27.5744444444
2011ev,356.380166667,-7.94611111111
2011eu,212.313708333,-1.18186111111
2011et,232.505833333,24.87475
2011es,205.978958333,25.5480277778
2011er,237.461041667,14.8250277778
2011eq,319.496958333,-2.623
2011ep,255.924083333,32.7646111111
2011eo,250.604666667,16.8244722222
2011en,166.960666667,18.9941944444
2011em,201.804958333,55.4881666667
2011el,45.0758333333,5.82358333333
2011ek,36.4537083333,18.5333333333
2011ej,330.176083333,-8.26166666667
2011ei,308.59425,-31.9732222222
2011eh,169.631416667,57.9768888889
2011eg,280.725875,53.0448611111
2011ef,352.737583333,15.4900833333
2011ee,351.988916667,8.77725
2011ed,288.893083333,-54.6276388889
2011ec,340.406541667,-57.6024444444
2011eb,29.4024166667,-57.8002222222
2011ea,186.901583333,4.16375
2011dz,243.18675,28.2842222222
2011dy,352.333875,3.38572222222
2011dx,54.273375,-5.03230555556
2011dw,247.914375,41.4896944444
2011dv,243.01925,14.2092222222
2011du,284.17525,36.6363055556
2011dt,216.1505,35.2774166667
2011ds,300.587208333,-20.2203888889
2011dr,301.584416667,-42.7661388889
2011dq,14.9489583333,-7.57236111111
2011dp,26.3532083333,-3.82647222222
2011do,66.4481666667,-67.8113055556
